966,392,136,170,0,8,260,0,9475140,5.268319,9,44,28,229832,0,190420.2,40,2,40,16,172414,710,114,477,-28,8,1251845,172800,215,27,0,10862640,6,518400,0,0,1,10,0,5,0,cJvF,4,0,2,-1
413,16,56,70,0,8,232.32,0,2284314,0.86755,9,42,0,4828384,0,122245.8,20,0,24,24,142445.6,430,24,25182,18,0,883010,158406,450,18,0,10036760,4,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
525,304,40,50,0,32,200,0,35328,0.000641,9,30,0,0,0,10732.47,0,0,0,0,4063.44,235,6,82485,6,0,17470,7688,1505,0,0,52904,10,0,0,0,1,5,0,5,0,cJvF,0,0,0,-1
1365,620,192,240,0,120,300.32,0,3464862,1.284555,9,54,14,740336,0,128651.7,30,4,56,40,140062.4,660,54,84366,30,0,849055,2322780,3280,18,0,10497360,22,982470,0,0,0,10,0,5,0,UYBR,4,1,2,-1
1316,468,516,645,2,112,166.56,0,44052,4.528092,9,38,161,19216,0,824.124,0,4,88,152,5038,1715,126,5319,-30,0,103380,2618,480,0,266,127232,146,474,0,0,1,10,0,5,0,UYBR,4,0,2,-1
119,0,40,50,0,8,230.56,0,230808,5.538346,9,18,0,70640,0,272482.8,5,0,8,8,-597272,355,12,0,-8,8,6414700,798852,0,0,0,7423920,10,0,0,0,2,10,0,5,1,UYBR,4,4,2,-1
1799,4864,312,390,12,72,253.52,0,5070186,3.872677,36,202,273,2884456,0,119086.2,35,6,160,160,302476.4,1135,120,81135,38,0,3406005,871690,2515,45,63868,10549080,38,462462,0,0,1,4,0,5,0,cJvF,4,0,3,-1
721,0,124,155,0,0,286.96,0,11923260,6.484298,9,34,0,0,0,223878.9,35,0,24,0,112685.6,510,138,153,10,0,90580,0,25,9,0,10440520,2,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
700,2840,132,165,0,8,332.48,0,8919420,4.177313,36,30,609,2073616,0,186247.5,30,0,32,24,320845.2,565,108,351,-18,0,1723915,40970,1735,0,0,10517760,10,0,0,0,1,10,0,5,1,cJvF,4,0,2,-1
693,0,124,155,0,0,233.44,0,3552648,2.101474,9,38,0,3924976,0,218388.6,10,0,32,48,159444,495,42,4158,12,0,6912050,0,0,18,0,10551760,32,0,0,0,0,10,0,5,0,UYBR,4,3,2,-1
2184,7208,184,230,4,8,220.08,0,33408,2.188848,36,158,203,2761224,0,25699.86,15,2,56,112,-759060,800,6,20538,-24,0,4286060,1082,875,36,92694,4878440,52,5412,0,0,0,10,0,5,1,UYBR,4,0,2,-1
119,0,148,185,2,48,86.96,0,4207944,6.054689,9,18,0,715104,3,190941.6,25,8,40,24,326101.2,235,60,0,-30,8,3601110,920688,0,0,554400,10229520,18,1485828,0,0,2,10,0,5,0,UYBR,4,0,2,-1
742,0,132,165,4,0,200,5,9502620,2.343303,9,130,0,1511760,0,235151.7,30,2,48,24,104745.2,530,114,1872,4,8,1708105,0,40,27,717990,10308000,8,51102,0,0,1,4,0,5,0,UYBR,0,0,3,-1
497,1112,188,235,4,32,166.56,0,48570,6.958556,9,60,14,79744,0,9504.21,15,2,24,32,-1682852,410,24,99288,36,0,529050,47004,3675,0,80031,616716,62,21384,0,0,0,10,0,5,0,UYBR,4,0,2,-1
2310,2988,124,155,8,0,220.08,0,0,2.868832,9,58,0,4837920,0,85530.3,5,2,32,56,99197.2,805,0,4113,4,0,9503550,0,245,9,2418857,10367160,44,393108,0,2,1,8,1,5,0,UYBR,6,1,1,-1
210,0,140,175,2,88,291.36,0,950424,2.207221,9,16,0,2800840,0,166846.8,15,4,40,40,382323.6,615,12,0,4,0,4413875,1612972,0,0,554414,10375120,24,950430,0,0,2,10,0,5,0,UYBR,4,0,2,-1
1883,488,140,175,4,152,166.56,0,0,1.363811,18,38,14,7936,0,8457.18,0,8,32,16,-241621.2,1295,0,6750,14,0,41835,34956,50,9,5397,117928,20,15870,0,0,2,10,0,5,0,UYBR,4,0,2,-1
140,0,28,35,0,0,305.68,0,934434,2.913907,9,16,0,3249144,0,313374,0,6,24,8,80658,260,12,0,-8,0,379110,0,0,0,0,9791280,2,10860660,0,0,1,10,0,5,1,UYBR,4,4,2,-1
945,4168,32,40,0,8,356.8,0,31410,5.213416,18,62,35,0,0,213427.8,20,0,0,0,627880,240,18,106137,-20,0,0,39860,355,18,0,9777480,0,0,0,2,1,10,1,5,1,cJvF,4,3,2,-1
602,64,128,160,0,0,286.96,10,10553160,0.321513,18,28,0,0,0,219753,45,0,32,0,123450,515,126,3222,-30,16,552675,0,115,9,0,10588000,4,0,0,0,0,10,0,5,0,UYBR,4,0,2,-1
882,24,148,185,2,40,186.64,0,4790628,0.898312,9,32,0,1385424,0,173141.1,15,8,40,24,96353.6,690,78,0,8,0,3471330,791754,0,9,554442,10441640,18,1987266,0,0,1,5,0,5,0,cJvF,3,0,4,-1
4221,124,240,300,2,64,320.4,0,6228540,4.967315,9,44,0,691200,0,31855.8,40,6,32,8,8243.16,1245,90,3267,8,0,2226990,422828,40,9,604800,9996480,50,1114446,0,0,1,10,0,5,0,UYBR,4,0,2,-1
1127,192,132,165,8,24,234.4,10,5501988,3.726341,9,84,21,506936,18,64422,5,14,56,64,-512568,600,36,29097,4,88,253280,76262,665,0,45108,4651320,16,43824,0,0,1,10,0,5,0,UYBR,4,0,2,-1
119,0,672,840,2,688,253.52,5,5925966,5.217689,9,14,0,340704,0,53336.7,25,8,24,8,60770,920,90,0,4,8,3438990,133772,0,0,554421,10205520,114,2599908,0,0,0,10,0,5,0,UYBR,4,0,2,-1
280,0,88,110,0,24,234.72,0,2952264,3.799188,18,20,0,1382400,0,169872,30,2,32,16,-4644.56,475,42,0,4,0,1296000,518400,0,9,0,6902600,6,143934,0,0,1,10,0,5,0,UYBR,4,0,2,-1
791,2616,132,165,6,24,186.64,0,2029026,1.857936,9,66,28,4665720,0,245670,5,2,32,56,186912.4,465,30,24660,18,0,6696150,475230,2180,18,1764035,10340360,32,475230,0,0,1,10,0,5,0,cJvF,4,1,2,-1
609,260,92,115,0,64,186.64,0,124146,6.667379,18,136,0,0,0,73587.91,5,0,8,0,4751.56,375,12,70353,66,0,1769335,308500,850,27,0,2118420,24,0,0,0,2,4,0,5,0,UYBR,6,3,3,-1
3703,1728,136,170,2,72,260.64,0,3172038,6.730613,9,58,42,1267264,0,19630.56,10,6,32,16,257632.4,920,42,15957,34,0,3495975,1425696,365,9,554435,9980600,22,1425684,0,0,0,10,0,5,0,cJvF,4,0,2,-1
756,648,128,160,0,160,235.44,0,1425162,5.330698,9,38,28,0,0,217121.4,0,16,32,0,757536,500,18,66582,14,0,10835,3450600,1025,0,0,10624760,2,4147200,0,0,0,10,0,5,0,UYBR,4,0,2,-1
7,0,96,120,0,56,166.56,0,522,4.224524,9,90,0,0,0,1247.916,0,0,0,0,-6429.16,400,18,3879,4,0,38385,6594,0,9,0,44244,28,0,0,5,1,9,2,5,0,cJvF,6,4,1,-1
56,0,36,45,0,0,339.52,25,3168,4.326212,9,12,0,249040,0,21933.33,5,2,0,48,-651120,45,6,0,-24,40,0,0,0,0,0,263200,0,2904,0,0,0,10,0,5,1,UYBR,4,0,2,-1
2541,6768,248,310,12,184,133.12,0,1243854,1.391156,18,136,315,1028848,0,20439.45,0,18,88,128,-594412,1325,18,28881,20,0,745705,198542,155,9,206941,2540068,22,304140,0,0,0,4,0,5,0,cJvF,6,0,3,-1
1169,1184,184,230,0,40,200,0,8972940,2.643239,18,76,42,30880,9,139839.3,40,4,32,16,5985.56,645,114,10773,42,24,1212110,6744,260,18,0,10282360,20,998772,0,0,1,9,0,5,0,UYBR,6,1,1,-1
1400,6028,188,235,2,168,166.56,0,15408,6.894253,27,70,49,2186024,0,26772.42,5,2,80,136,315088,775,6,4158,22,0,412175,175982,335,0,13321,1812336,12,36690,0,0,1,5,0,5,0,cJvF,3,0,4,-1
805,9872,124,155,0,16,288.24,0,2484474,5.626575,27,60,1778,4838400,0,198328.5,10,0,32,56,704040,505,30,14490,-30,0,6263300,345600,54765,0,0,10468560,30,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
238,636,100,125,0,40,297.52,0,3253734,1.495193,27,58,7,1900848,3,52089.6,15,2,16,24,76172.4,315,30,26856,-12,8,3125355,1239508,800,18,0,10572800,16,189474,0,0,1,10,0,5,1,UYBR,4,0,2,-1
3164,4,492,615,24,216,166.56,0,315648,4.371075,9,36,0,850232,0,15625.5,10,30,208,192,115604.8,2065,54,315,4,0,547120,449230,10,18,194243,2297808,92,374388,0,0,1,10,1,5,0,cJvF,4,0,2,-1
1498,5420,120,150,6,16,273.76,0,561312,4.653279,18,56,707,1049152,0,33531.6,45,6,80,24,102670.4,650,12,25353,-24,0,5593700,1404708,4420,9,695163,10080960,22,1025370,0,0,0,10,0,5,1,UYBR,4,0,2,-1
658,72,152,190,4,56,286.96,0,4192056,4.776116,9,58,0,1900848,0,74324.7,15,6,32,24,170850.8,545,72,7074,4,0,3389660,1108840,345,18,1108835,10267160,20,1425654,0,0,0,10,0,5,0,cJvF,4,0,2,-1
448,0,148,185,4,56,86.96,10,1156878,6.092715,9,24,0,2404936,3,208190.1,10,4,32,40,-584,550,36,0,-28,24,5917800,1085364,0,9,1209600,9665560,30,912864,0,0,0,8,0,5,0,cJvF,6,4,1,-1
147,0,52,65,6,8,200,0,0,6.427473,9,80,0,116688,0,3377.43,0,0,40,48,30297.44,205,0,495,56,0,60515,1566,90,9,51422,109888,12,0,0,0,1,9,0,5,0,UYBR,6,0,1,-1
1309,0,184,230,6,48,324.32,0,3967002,4.722922,9,26,0,3854000,0,86285.41,10,4,64,72,387420.4,1140,60,0,-24,0,5127150,716446,0,18,407302,10604080,34,107118,0,0,1,10,0,5,1,cJvF,4,0,2,-1
2492,4,508,635,14,360,166.56,0,380862,2.272591,18,50,14,202184,0,7280.25,15,32,88,104,-107860.8,1765,72,126,26,0,520740,341776,610,0,132125,1606440,76,221958,0,0,1,10,0,5,0,UYBR,4,0,2,-1
441,76,108,135,0,80,166.56,0,0,0.67571,9,168,0,0,0,4216.02,5,30,24,0,2153.856,375,0,34236,30,0,11165,37466,40,9,0,99364,2,22782,0,0,0,4,0,5,0,cJvF,4,3,3,-1
714,0,84,105,2,32,220.08,0,165648,1.661611,9,36,0,3409704,0,162789.3,0,4,32,40,-278309.6,160,6,4527,12,0,3634385,691202,0,9,564291,6363400,18,387276,0,0,1,5,0,5,0,cJvF,3,4,4,-1
889,472,140,175,2,88,133.12,5,0,2.048707,9,54,140,28992,0,4516.23,0,6,32,32,-305628,985,0,45945,28,8,89765,36064,2075,0,2632,191704,34,49902,0,0,1,10,0,5,0,cJvF,4,0,2,-1
735,1452,12,15,0,24,309.76,0,0,6.991668,18,54,210,0,0,243087.6,0,0,0,0,26065,265,0,27594,-28,0,0,3628800,4890,18,0,7257600,0,0,0,0,2,10,0,5,0,UYBR,4,0,2,-1
1631,620,332,415,8,128,313.68,0,767502,0.029908,9,60,448,1464072,0,50648.4,15,16,120,144,288436.4,985,42,552159,-24,0,2894460,1052188,6995,9,743491,6625240,62,1262832,0,0,1,10,0,5,1,cJvF,4,0,2,-1
959,0,176,220,0,40,253.52,20,3836742,0.02179,9,40,0,3801984,9,201270.3,30,4,56,48,307668.4,705,72,1800,-20,56,5061650,548566,200,9,0,10274920,26,24198,0,0,1,10,0,5,1,UYBR,4,0,2,-1
77,0,148,185,4,72,110.32,0,4752120,6.63448,9,16,0,2741088,3,186027.6,20,2,48,48,80370.8,200,60,0,-20,16,2288590,1072804,0,0,1108828,9914680,14,475212,0,2,1,5,1,5,1,cJvF,0,4,0,-1
567,0,172,215,6,168,166.56,0,5820,5.499893,18,22,0,1768536,0,100374.6,0,8,40,48,252508.4,885,6,0,4,0,1399280,762506,0,9,896084,4005840,22,709878,0,0,1,10,0,5,0,UYBR,4,0,2,-1
1099,388,152,190,10,168,166.56,0,45288,6.31959,9,42,28,813424,0,13666.29,0,10,72,80,-48552.4,340,12,2214,16,0,0,60694,1540,0,225505,603724,0,68148,0,0,1,5,0,5,0,cJvF,3,0,4,-1
630,376,120,150,0,72,186.64,0,4596888,1.261696,9,38,42,229960,0,144215.7,15,6,24,8,94349.2,500,60,1935,14,0,1728000,1504666,130,9,0,9644920,8,1555200,0,0,2,10,0,5,0,UYBR,4,0,2,-1
2471,960,264,330,8,96,286.96,0,3602298,3.801324,45,30,0,2119632,0,57400.5,30,16,192,120,132828,1210,54,31527,-30,0,2734690,1573268,3280,0,88165,10703880,32,1635450,0,0,0,10,0,5,0,UYBR,4,0,2,-1
476,360,184,230,0,24,394.16,0,18960,1.914548,9,42,98,60648,0,10332.81,0,2,16,32,45876,540,12,119268,18,0,680200,11710,7830,0,0,610920,72,564,0,0,1,10,0,5,0,cJvF,4,0,2,-1
630,0,132,165,0,8,253.52,0,10590960,1.179022,9,28,0,0,3,209886,40,0,32,0,135104,495,126,0,4,8,239780,58164,0,9,0,10133600,6,0,0,0,0,10,0,5,0,cJvF,4,0,2,-1
511,0,120,150,0,0,186.64,0,0,6.765435,18,24,0,5529600,0,189441.6,0,0,32,64,1826140,470,0,0,4,0,9466050,0,0,9,0,10337640,44,0,0,0,1,10,0,5,0,cJvF,4,4,2,-1
735,464,152,190,2,32,286.96,0,4088988,0.769707,9,98,56,2534584,0,189756.9,10,4,32,32,257044.4,550,72,13176,-22,0,5536700,486524,2865,9,554428,10662960,28,950454,0,0,1,10,0,5,1,cJvF,4,3,2,-1
483,0,260,325,2,104,361.92,0,4502892,4.958983,9,20,0,2286632,0,115113.6,30,8,88,64,44898.4,930,90,0,-30,0,5663200,248646,0,9,35196,10681840,38,113424,0,0,1,10,1,5,0,cJvF,4,4,2,-1
252,0,416,520,2,56,220.08,0,5347824,2.765007,18,16,0,2434952,0,112365,15,6,40,40,91666.4,925,180,0,-8,0,3565420,614028,0,0,604800,10483680,112,983760,0,0,2,10,0,5,0,cJvF,4,0,2,-1
1981,2184,136,170,0,8,287.6,0,2032674,1.111515,27,148,336,6036456,0,61629.6,5,0,32,72,126970,750,30,3546,-20,0,7660300,14628,1460,27,0,10576560,36,0,0,0,1,4,0,5,1,cJvF,6,0,3,-1
1246,288,96,120,6,48,166.56,0,40962,2.641102,18,182,21,0,0,10395.15,0,8,24,0,-1786236,380,24,61326,-20,0,139490,29166,1820,18,25704,219704,20,33708,0,0,1,4,0,5,1,UYBR,1,0,3,-1
2513,136,180,225,0,80,254.64,0,5079672,0.263192,9,30,35,770648,0,48941.7,35,2,32,16,140185.6,745,72,22023,-18,0,2494480,1128436,1410,9,0,10558800,26,475236,0,0,1,10,0,5,1,UYBR,4,0,2,-1
4473,4348,644,805,36,256,166.56,0,328308,6.696005,9,154,259,1046960,0,7244.521,10,54,272,360,99886,4350,48,73800,4,0,489520,306098,1730,36,254891,2200388,94,628662,0,0,1,10,0,5,0,cJvF,4,0,2,-1
2877,2644,316,395,10,280,295.84,0,3114630,1.023926,18,106,315,794312,6,33752.4,0,24,128,88,-673516,1450,90,44442,58,24,151975,424562,1010,0,465850,3681028,12,355122,0,0,0,10,0,5,0,UYBR,4,0,2,-1
826,3580,20,25,0,0,318.24,0,0,3.88699,9,120,462,19353600,0,226268.7,0,0,0,32,254005.6,250,0,28188,-24,0,438380,0,10005,18,0,10027520,2,0,0,0,1,10,0,5,1,cJvF,4,0,2,-1
896,1100,136,170,0,0,286.96,0,9679380,6.40141,9,142,189,0,0,211280.1,45,0,32,0,89742.4,505,120,19377,24,0,1395460,0,9285,27,0,10679720,10,0,0,0,0,10,0,1,0,UYBR,4,1,2,-1
1911,368,76,95,2,40,253.52,0,1890900,6.292031,27,34,28,3856552,0,15887.64,0,0,16,16,306203.2,830,36,5292,10,0,3543795,760846,935,9,370384,7545600,12,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
2191,2052,144,180,6,16,186.64,0,237792,2.478958,9,130,210,3587192,0,33059.1,0,4,32,72,-351822.4,640,6,41373,4,0,4340035,161608,225,18,996863,5835320,44,131916,0,0,1,10,0,5,0,UYBR,4,0,2,-1
763,76,96,120,0,0,186.64,0,0,1.883572,9,124,35,4747936,0,225532.8,5,0,32,56,40568,440,0,468,-20,0,6912000,0,65,18,0,7955880,32,0,0,0,1,9,0,5,1,cJvF,6,0,1,-1
924,464,108,135,0,0,220.08,0,0,6.67037,27,58,7,5529600,0,158031.3,0,0,32,64,27126.84,420,0,68103,34,0,8172300,0,1950,0,0,9302640,38,0,0,0,0,10,0,5,0,UYBR,4,0,2,-1
910,4700,124,155,0,176,186.64,0,0,6.986541,27,86,714,0,0,139382.7,0,16,32,0,148562,520,0,14823,4,0,175340,3801600,3425,9,0,10508280,2,4147200,0,0,1,10,0,5,0,cJvF,4,0,2,-1
504,0,124,155,4,0,220.08,0,6220800,5.68276,9,28,0,2764800,0,233848.8,20,0,32,32,177616.8,485,72,0,4,0,4535370,0,0,9,1209600,10540280,22,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
1225,7924,132,165,0,16,190,0,1555200,3.332194,36,128,1470,5529608,0,94730.7,5,2,32,64,240790,525,18,30672,34,0,7535450,188180,5325,18,0,10623320,36,107124,0,0,1,9,0,5,0,UYBR,6,0,1,-1
483,0,140,175,0,96,304.32,0,5184000,3.634053,9,26,0,25040,0,207912,20,8,40,8,187263.2,515,60,0,4,0,155635,2069420,0,9,0,10496680,8,2073600,0,0,2,10,0,5,0,UYBR,4,0,2,-1
28,0,16,20,0,0,716.24,0,3628800,1.448408,9,16,0,0,6,1326300,10,0,16,0,-275133.2,45,6,0,-8,16,829445,0,0,0,0,7921160,2,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
0,0,8,10,0,8,220.08,0,0,3.091647,9,16,0,0,0,97530,0,0,0,0,-275267.6,10,0,0,-8,0,17160,123176,0,0,0,260080,2,0,0,0,2,10,0,5,0,UYBR,4,4,2,-1
2912,176,360,450,0,144,220.08,0,3838086,2.090152,18,106,0,2764800,0,51801.9,25,0,32,32,286256,1785,132,81225,32,0,5856550,125116,0,9,0,10604600,82,0,0,0,1,8,0,5,0,UYBR,6,0,1,-1
217,0,16,20,0,0,86.96,0,10886400,4.276437,18,22,0,0,3,305850,0,0,0,0,452096,255,18,0,-14,8,2446815,0,0,9,0,9215040,2,0,0,2,0,10,1,5,1,UYBR,4,4,2,-1
315,148,108,135,2,16,133.12,0,0,5.033113,9,56,42,143824,0,6248.85,0,2,16,32,43604,425,0,1827,32,0,369420,39844,75,0,30695,464676,40,26310,0,0,2,10,0,5,0,cJvF,4,0,2,-1
42,0,24,30,0,16,230.56,5,3628800,6.878017,9,16,0,0,0,537180,10,0,8,0,28075.28,105,6,0,-8,8,66595,1105942,0,0,0,7543040,2,0,0,0,3,10,0,5,1,UYBR,4,4,2,-1
966,3656,148,185,0,64,253.52,0,7181340,3.365306,36,164,371,368,0,150135.6,35,10,64,8,548088,520,84,9567,6,0,450765,1218000,9415,36,0,10552840,4,1064688,0,0,1,4,0,5,0,cJvF,2,0,3,-1
231,0,100,125,0,24,186.64,0,2877144,0.69451,18,20,0,648392,0,135898.8,5,2,0,8,-733608,455,48,0,4,0,814300,15364,0,9,0,4106160,22,116724,0,1,1,10,0,5,0,UYBR,4,0,2,-1
588,4092,24,30,0,8,198.88,0,2125890,0.044862,18,38,77,9676800,0,229612.8,0,0,16,16,88690.8,240,6,12672,-20,0,6048000,364340,1505,27,0,11822760,4,0,0,0,1,5,0,5,1,UYBR,3,0,4,-1
1288,2772,140,175,0,24,261.76,0,9949200,4.814783,27,62,0,345312,0,127866.6,40,0,32,8,29329.16,535,120,33462,-8,0,53730,403088,2675,0,0,10390640,6,0,0,0,1,5,0,5,1,cJvF,3,0,4,-1
5950,292,736,920,26,280,167.92,0,60102,5.386456,18,60,14,1291152,0,10201.11,10,40,208,288,-1509252,3175,42,8325,-26,0,1067090,251298,60,0,325486,2325156,168,393474,0,2,3,10,1,5,1,UYBR,4,0,2,-1
756,400,108,135,2,16,166.56,0,6636,3.12006,18,98,35,1213512,0,34049.1,0,0,32,72,-177700.4,440,12,54774,-26,0,1518930,27128,610,9,26089,1880580,28,0,0,0,1,5,0,5,0,cJvF,3,0,4,-1
756,140,140,175,4,40,233.44,0,4324284,0.201025,9,30,0,3019920,0,192405.3,15,4,40,48,186000,520,60,1602,4,0,3614795,864000,40,9,931553,10566720,18,1036800,0,0,1,8,0,5,0,cJvF,6,0,1,-1
1995,172,288,360,6,136,166.56,0,99732,3.726554,9,74,175,1167992,0,20744.64,5,10,48,120,115007.2,1270,12,115677,26,0,1529550,576986,3470,0,587776,3682412,64,612918,0,0,1,10,0,5,0,cJvF,4,0,2,-1
56,0,72,90,0,40,210,0,934110,1.055757,9,16,0,0,0,46785,0,0,0,0,252604.4,215,24,0,4,0,471325,11172,0,0,0,1022144,18,0,0,0,1,10,0,5,0,cJvF,4,0,2,-1
1694,6756,124,155,0,32,189.44,5,7123320,0.458235,27,172,392,1267216,3,24921.27,25,4,32,16,186678,705,84,29565,-30,32,1584020,676802,9715,27,0,10393720,8,1036800,0,0,2,4,0,5,1,UYBR,4,0,2,-1
714,3480,136,170,0,104,340.08,0,0,5.791284,27,98,301,3207760,0,218408.7,0,8,32,40,1445384,555,0,63684,-26,0,4459655,1959314,1045,9,0,10472640,24,2073600,0,2,0,10,1,5,0,UYBR,4,0,2,-1
742,1728,144,180,0,56,233.44,0,3323898,2.738731,9,56,0,3168080,0,193316.4,15,6,40,40,264519.6,605,48,34983,32,0,3601390,1108828,2405,9,0,10803440,20,1425636,0,0,0,10,0,5,0,UYBR,4,1,2,-1
2492,760,164,205,6,56,220.08,0,4907340,2.994446,36,42,28,1165704,0,78924.59,30,4,72,56,101188.4,1445,66,657,18,0,2737515,866518,320,9,949403,10134520,16,1036800,0,0,1,10,0,5,0,cJvF,4,0,2,-1
553,204,124,155,0,0,220.08,0,9849600,6.787438,9,54,112,0,0,146193.3,45,0,32,0,227667.6,605,114,2403,-26,0,1154570,0,480,9,0,10600440,6,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
1540,1832,440,550,6,176,166.56,0,228144,5.181799,9,176,154,175792,0,10450.8,30,8,80,72,130135.6,1675,108,774,18,0,1021445,113618,535,18,9604,1413172,102,67218,0,0,1,4,0,5,0,UYBR,2,0,3,-1
252,0,32,40,0,8,274,0,8749080,0.671011,9,22,0,8470640,0,250884.9,0,0,8,16,307978.4,340,18,0,-2,0,385300,63622,0,9,0,10503520,4,0,0,0,0,10,0,5,1,UYBR,4,3,2,-1
651,416,132,165,0,32,186.64,0,9888960,3.817133,18,42,14,0,0,157615.2,40,0,24,0,214235.2,465,120,2646,18,0,432000,27652,80,18,0,9758360,2,0,0,0,1,10,0,5,0,UYBR,4,0,2,-1
1519,360,396,495,10,328,169.92,0,202584,6.550737,18,84,14,327504,0,10982.73,0,22,104,112,-625392,1200,24,5859,4,0,328425,396664,900,18,213157,1633756,58,418320,0,0,1,8,0,5,0,cJvF,6,0,1,-1
693,0,140,175,4,40,262.72,0,3326646,6.75988,9,32,0,2534576,0,222700.5,20,4,40,32,1120352,515,42,0,-20,0,4443150,792058,10,9,1108877,10454960,26,950466,0,0,0,10,0,5,1,UYBR,4,4,2,-1
1001,1136,176,220,0,48,418.8,0,7432440,2.907926,45,42,49,691200,15,188568.6,40,0,32,8,69440.4,560,114,29115,-14,40,1595410,638634,6260,18,0,10273560,20,0,0,0,3,10,0,5,1,UYBR,4,0,2,-1
21,0,20,25,2,0,303.2,0,0,4.085025,9,14,0,300064,0,442368,0,0,24,24,-672800,25,0,0,-26,16,3498870,0,0,0,226674,2949128,4,0,0,2,0,10,1,5,0,cJvF,4,4,2,-1
2030,1812,168,210,10,80,100.32,0,19422,0.677419,9,118,0,140400,0,5690.58,20,14,88,56,-1130668,865,18,1827,-22,0,110900,100030,5745,27,85645,495896,22,150072,0,2,1,4,1,5,1,cJvF,4,0,3,-1
623,72,44,55,0,24,806.4,0,1956954,2.111087,18,104,84,0,0,78408.91,10,2,24,0,-61247.6,430,18,39024,4,0,2821690,2245720,1345,18,0,8768760,4,1046904,0,0,1,10,0,5,0,cJvF,4,0,2,-1
469,5880,20,25,8,0,208.88,0,1644,6.834651,9,100,28,19353600,0,236105.7,0,0,32,32,-106574.8,280,6,48753,44,0,0,0,30,45,16934400,9677880,0,0,0,0,1,9,0,5,0,UYBR,6,4,1,-1
147,60,8,10,2,0,166.56,0,0,3.74514,9,96,0,308240,0,119232.3,0,0,8,8,-1375208,30,0,5715,14,0,109115,0,120,9,269710,241412,2,0,0,0,3,8,0,5,0,cJvF,6,4,1,-1
574,1360,156,195,0,72,166.56,0,0,6.275582,9,30,140,475808,0,16045.62,0,4,16,48,158388.8,685,0,46080,6,0,1537985,152250,16575,9,0,1816272,44,65220,0,0,2,5,0,5,0,cJvF,3,0,4,-1
819,56,84,105,12,24,273.6,0,0,2.908139,18,154,7,14120,0,8436.061,0,12,72,56,7606.44,255,0,76446,-22,0,98975,886,735,27,9429,97944,10,14898,0,0,1,4,0,5,1,UYBR,4,0,3,-1
672,0,204,255,4,56,166.56,0,396102,2.987823,9,18,0,444680,0,20030.1,20,8,64,32,520.716,1155,36,0,4,0,831435,161626,0,0,316393,1746304,52,382248,0,0,1,10,0,5,0,cJvF,4,0,2,-1
1057,4,136,170,0,0,53.52,10,3411570,6.258065,9,50,0,691200,6,6633.99,20,8,24,8,-361534.4,695,66,351,4,32,2297450,0,25,18,0,5551400,28,50238,0,0,1,10,0,5,0,cJvF,4,0,2,-1
1253,8244,228,285,0,48,200,0,4462896,6.524674,27,158,448,2736712,0,135760.5,25,8,32,56,21905.16,870,108,12951,-30,0,3868685,431528,2120,27,0,9849080,34,2073600,0,0,1,4,0,5,0,UYBR,6,1,3,-1
1407,56,312,390,8,256,166.56,0,0,5.780602,9,34,7,247592,0,3988.68,0,10,48,184,-43735.6,1070,0,621,10,0,144590,99218,80,9,32592,469120,36,46824,0,0,1,10,0,5,0,cJvF,4,0,2,-1
2156,8,132,165,4,64,220.08,0,7750020,2.432173,9,54,0,395152,0,61612.5,25,4,40,16,1148388,585,90,3951,30,0,142950,1339684,15,0,821527,10577160,2,1036800,0,0,1,5,0,5,0,cJvF,3,0,4,-1
182,0,120,150,2,48,230.56,0,3476964,4.634694,9,18,0,2534544,0,169466.7,10,2,24,32,137095.2,510,48,0,-8,0,3541835,889528,0,0,554428,9148240,18,475224,0,0,2,10,0,5,1,UYBR,4,0,2,-1
2121,4,176,220,4,144,166.56,0,0,2.286691,9,50,0,1301272,0,24473.19,0,6,56,128,-124853.2,855,0,153,24,0,137220,336802,370,0,57400,1516172,14,123234,0,0,0,10,0,5,0,UYBR,4,3,2,-1
1092,500,136,170,2,32,299.2,0,5227374,0.067721,9,84,0,3168112,0,70824.91,10,2,32,40,108142.8,450,66,118323,4,0,4356155,556370,0,9,554421,10617080,22,475218,0,0,0,10,0,5,0,UYBR,4,3,2,-1
91,0,128,160,2,8,186.64,0,5616060,2.436232,9,14,0,2924448,0,226435.5,15,0,32,40,161875.2,245,66,0,4,0,5076100,82952,0,0,604800,10469840,24,0,0,0,0,10,0,5,0,UYBR,4,0,2,-1
1225,92,144,180,2,56,253.52,0,5702562,6.484725,9,64,0,2659336,0,123372.9,15,2,48,56,200326.8,635,72,3132,-22,0,2376060,1003644,15,9,178318,10306760,12,475218,0,0,0,10,0,5,1,cJvF,4,0,2,-1
672,0,128,160,4,0,220.08,0,12816,6.465499,9,28,0,5529600,0,220917.3,0,0,32,64,51747.2,480,12,0,4,0,9466350,0,0,18,1209600,10346400,44,0,0,1,0,10,0,5,0,cJvF,4,0,2,-1
